785M	.
72K	./.venv/Lib/site-packages/scipy/stats/tests/test_resampling.py
72K	./.venv/Lib/site-packages/scipy/sparse/linalg/_eigen/arpack/__pycache__
72K	./.venv/Lib/site-packages/scipy/sparse/__pycache__/_compressed.cpython-312.pyc
72K	./.venv/Lib/site-packages/scipy/optimize/tests/test__differential_evolution.py
72K	./.venv/Lib/site-packages/scipy/optimize/_direct.cp312-win_amd64.pyd
72K	./.venv/Lib/site-packages/scipy/linalg/tests/test_decomp_update.py
72K	./.venv/Lib/site-packages/scipy/linalg/tests/test_basic.py
72K	./.venv/Lib/site-packages/scipy/linalg/_basic.py
72K	./.venv/Lib/site-packages/scipy/linalg/__pycache__/_basic.cpython-312.pyc
72K	./.venv/Lib/site-packages/scipy/integrate/__pycache__/_quadrature.cpython-312.pyc
72K	./.venv/Lib/site-packages/scipy/cluster/tests/__pycache__/test_hierarchy.cpython-312.pyc
72K	./.venv/Lib/site-packages/pytz/zoneinfo/Australia
72K	./.venv/Lib/site-packages/pip/_vendor/pygments/lexers/_mapping.py
72K	./.venv/Lib/site-packages/pandas/tests/io/parser/test_parse_dates.py
72K	./.venv/Lib/site-packages/pandas/tests/io/parser/__pycache__/test_parse_dates.cpython-312.pyc
72K	./.venv/Lib/site-packages/pandas/tests/io/__pycache__/test_parquet.cpython-312.pyc
72K	./.venv/Lib/site-packages/pandas/tests/io/__pycache__/test_html.cpython-312.pyc
72K	./.venv/Lib/site-packages/pandas/tests/frame/test_arithmetic.py
72K	./.venv/Lib/site-packages/pandas/tests/frame/methods/__pycache__/test_reindex.cpython-312.pyc
72K	./.venv/Lib/site-packages/pandas/tests/frame/indexing/test_indexing.py
72K	./.venv/Lib/site-packages/pandas/tests/dtypes/test_inference.py
72K	./.venv/Lib/site-packages/pandas/tests/copy_view/test_methods.py
72K	./.venv/Lib/site-packages/pandas/tests/computation/test_eval.py
72K	./.venv/Lib/site-packages/pandas/plotting/_matplotlib/core.py
72K	./.venv/Lib/site-packages/pandas/core/arrays/sparse/__pycache__/array.cpython-312.pyc
72K	./.venv/Lib/site-packages/pandas/core/arrays/__pycache__/interval.cpython-312.pyc
72K	./.venv/Lib/site-packages/numpy/random/tests/test_random.py
72K	./.venv/Lib/site-packages/numpy/polynomial/__pycache__/chebyshev.cpython-312.pyc
72K	./.venv/Lib/site-packages/numpy/lib/tests/__pycache__/test_arraypad.cpython-312.pyc
72K	./.venv/Lib/site-packages/numpy/core/tests/data/umath-validation-set-log2.csv
72K	./.venv/Lib/site-packages/numpy/core/tests/data/umath-validation-set-log10.csv
72K	./.venv/Lib/site-packages/numpy/core/tests/__pycache__/test_simd.cpython-312.pyc
72K	./.venv/Lib/site-packages/numpy/core/include/numpy/ndarraytypes.h
72K	./.venv/Lib/site-packages/numpy/core/__pycache__/arrayprint.cpython-312.pyc
72K	./.venv/Lib/site-packages/jinja2/compiler.py
72K	./.venv/Lib/site-packages/jinja2/__pycache__/filters.cpython-312.pyc
70K	./.venv/Lib/site-packages/tzdata/zoneinfo/Australia
69K	./.venv/Lib/site-packages/werkzeug/wrappers/__pycache__
69K	./.venv/Lib/site-packages/statsmodels/sandbox/archive
69K	./.venv/Lib/site-packages/statsmodels/robust/tests/__pycache__
69K	./.venv/Lib/site-packages/sklearn/semi_supervised/tests
69K	./.venv/Lib/site-packages/sklearn/neural_network/tests/__pycache__
69K	./.venv/Lib/site-packages/pandas/tests/config
69K	./.venv/Lib/site-packages/pandas/tests/arrays/datetimes
69K	./.venv/Lib/site-packages/markupsafe
68K	./.venv/Lib/site-packages/statsmodels/tsa/vector_ar/tests/__pycache__/test_vecm.cpython-312.pyc
68K	./.venv/Lib/site-packages/statsmodels/tsa/statespace/tests/results/results_var_R_output.csv
68K	./.venv/Lib/site-packages/statsmodels/stats/libqsturng/__pycache__/make_tbls.cpython-312.pyc
68K	./.venv/Lib/site-packages/statsmodels/stats/__pycache__/outliers_influence.cpython-312.pyc
68K	./.venv/Lib/site-packages/statsmodels/genmod/families/__pycache__/family.cpython-312.pyc
68K	./.venv/Lib/site-packages/statsmodels/gam/tests/results/cubic_cyclic_splines_from_mgcv.csv
68K	./.venv/Lib/site-packages/statsmodels/duration/__pycache__/hazard_regression.cpython-312.pyc
68K	./.venv/Lib/site-packages/statsmodels/datasets/star98/star98.csv
68K	./.venv/Lib/site-packages/statsmodels/base/tests/__pycache__/test_data.cpython-312.pyc
68K	./.venv/Lib/site-packages/sklearn/svm/src/liblinear/linear.cpp
68K	./.venv/Lib/site-packages/sklearn/svm/_classes.py
68K	./.venv/Lib/site-packages/sklearn/svm/__pycache__/_classes.cpython-312.pyc
68K	./.venv/Lib/site-packages/sklearn/preprocessing/_encoders.py
68K	./.venv/Lib/site-packages/sklearn/feature_extraction/tests/__pycache__/test_text.cpython-312.pyc
68K	./.venv/Lib/site-packages/sklearn/feature_extraction/_hashing_fast.cp312-win_amd64.pyd
68K	./.venv/Lib/site-packages/sklearn/ensemble/_hist_gradient_boosting/tests/__pycache__/test_gradient_boosting.cpython-312.pyc
68K	./.venv/Lib/site-packages/sklearn/compose/_column_transformer.py
68K	./.venv/Lib/site-packages/sklearn/compose/__pycache__/_column_transformer.cpython-312.pyc
68K	./.venv/Lib/site-packages/scipy/stats/__pycache__/_fit.cpython-312.pyc
68K	./.venv/Lib/site-packages/scipy/sparse/linalg/_eigen/arpack/arpack.py
68K	./.venv/Lib/site-packages/scipy/sparse/linalg/_eigen/arpack/__pycache__/arpack.cpython-312.pyc
68K	./.venv/Lib/site-packages/scipy/signal/tests/__pycache__/test_ltisys.cpython-312.pyc
68K	./.venv/Lib/site-packages/scipy/optimize/tests/__pycache__/test_minpack.cpython-312.pyc
68K	./.venv/Lib/site-packages/scipy/optimize/__pycache__/_shgo.cpython-312.pyc
68K	./.venv/Lib/site-packages/scipy/optimize/__pycache__/_nonlin.cpython-312.pyc
68K	./.venv/Lib/site-packages/scipy/ndimage/tests/__pycache__/test_measurements.cpython-312.pyc
68K	./.venv/Lib/site-packages/scipy/ndimage/_filters.py
68K	./.venv/Lib/site-packages/scipy/ndimage/__pycache__/_filters.cpython-312.pyc
68K	./.venv/Lib/site-packages/scipy/linalg/cython_blas.pyx
68K	./.venv/Lib/site-packages/scipy/integrate/_quadrature.py
68K	./.venv/Lib/site-packages/scipy/_lib/messagestream.cp312-win_amd64.pyd
68K	./.venv/Lib/site-packages/pip/_vendor/tomli
68K	./.venv/Lib/site-packages/pip/_vendor/msgpack/__pycache__
68K	./.venv/Lib/site-packages/pip/_vendor/distlib/util.py
68K	./.venv/Lib/site-packages/pip/_vendor/distlib/__pycache__/database.cpython-312.pyc
68K	./.venv/Lib/site-packages/pip/_vendor/cachecontrol/__pycache__
68K	./.venv/Lib/site-packages/pip/_internal/metadata/__pycache__
68K	./.venv/Lib/site-packages/pandas/tests/scalar/timestamp/methods
68K	./.venv/Lib/site-packages/pandas/tests/plotting/test_datetimelike.py
68K	./.venv/Lib/site-packages/pandas/tests/plotting/__pycache__/test_series.cpython-312.pyc
68K	./.venv/Lib/site-packages/pandas/tests/io/xml/__pycache__/test_xml.cpython-312.pyc
68K	./.venv/Lib/site-packages/pandas/tests/dtypes/__pycache__/test_dtypes.cpython-312.pyc
68K	./.venv/Lib/site-packages/pandas/tests/arrays/__pycache__/test_datetimelike.cpython-312.pyc
68K	./.venv/Lib/site-packages/pandas/plotting/_core.py
68K	./.venv/Lib/site-packages/pandas/plotting/__pycache__/_core.cpython-312.pyc
68K	./.venv/Lib/site-packages/pandas/io/formats/format.py
68K	./.venv/Lib/site-packages/pandas/core/arrays/__pycache__/masked.cpython-312.pyc
68K	./.venv/Lib/site-packages/pandas/core/apply.py
68K	./.venv/Lib/site-packages/pandas/_libs/properties.cp312-win_amd64.pyd
68K	./.venv/Lib/site-packages/pandas/__pycache__/conftest.cpython-312.pyc
68K	./.venv/Lib/site-packages/numpy/random/_philox.cp312-win_amd64.pyd
68K	./.venv/Lib/site-packages/numpy/ma/extras.py
68K	./.venv/Lib/site-packages/numpy/lib/nanfunctions.py
68K	./.venv/Lib/site-packages/numpy/lib/__pycache__/nanfunctions.cpython-312.pyc
68K	./.venv/Lib/site-packages/numpy/core/tests/__pycache__/test_scalarmath.cpython-312.pyc
68K	./.venv/Lib/site-packages/numpy/core/_multiarray_tests.cp312-win_amd64.pyd
68K	./.venv/Lib/site-packages/joblib/test/__pycache__/test_memory.cpython-312.pyc
68K	./.venv/Lib/site-packages/flask/json
68K	./.venv/Lib/site-packages/dateutil/tz/__pycache__/tz.cpython-312.pyc
68K	./.venv/Lib/site-packages/dateutil/rrule.py
68K	./.venv/Lib/site-packages/dateutil/__pycache__/rrule.cpython-312.pyc
67K	./.venv/Lib/site-packages/sklearn/experimental
65K	./.venv/Lib/site-packages/statsmodels/sandbox/distributions/examples/__pycache__
65K	./.venv/Lib/site-packages/sklearn/cross_decomposition/tests
65K	./.venv/Lib/site-packages/sklearn/_loss/tests/__pycache__
65K	./.venv/Lib/site-packages/scipy/sparse/linalg/_eigen/lobpcg/tests
65K	./.venv/Lib/site-packages/scipy/optimize/_trustregion_constr/tests/__pycache__
65K	./.venv/Lib/site-packages/pip/_vendor/distro/__pycache__
65K	./.venv/Lib/site-packages/pip/_vendor/colorama/tests/__pycache__
65K	./.venv/Lib/site-packages/pandas/tests/series/accessors
65K	./.venv/Lib/site-packages/pandas/tests/indexes/period/methods/__pycache__
65K	./.venv/Lib/site-packages/pandas/tests/indexes/datetimelike_/__pycache__
65K	./.venv/Lib/site-packages/pandas/tests/arrays/masked
65K	./.venv/Lib/site-packages/joblib/externals/cloudpickle/__pycache__
65K	./.venv/Lib/site-packages/colorama/tests/__pycache__
64K	./.venv/Lib/site-packages/statsmodels/tsa/statespace/tests/test_smoothing.py
64K	./.venv/Lib/site-packages/statsmodels/tsa/statespace/tests/results/results_realgdpar_stata.csv
64K	./.venv/Lib/site-packages/statsmodels/tsa/statespace/tests/__pycache__/test_varmax.cpython-312.pyc
64K	./.venv/Lib/site-packages/statsmodels/tsa/statespace/tests/__pycache__/test_representation.cpython-312.pyc
64K	./.venv/Lib/site-packages/statsmodels/stats/tests/test_diagnostic.py
64K	./.venv/Lib/site-packages/statsmodels/stats/power.py
64K	./.venv/Lib/site-packages/statsmodels/stats/libqsturng/make_tbls.py
64K	./.venv/Lib/site-packages/statsmodels/stats/diagnostic.py
64K	./.venv/Lib/site-packages/statsmodels/stats/__pycache__/weightstats.cpython-312.pyc
64K	./.venv/Lib/site-packages/statsmodels/stats/__pycache__/power.cpython-312.pyc
64K	./.venv/Lib/site-packages/statsmodels/sandbox/regression/tests/griliches76.dta
64K	./.venv/Lib/site-packages/statsmodels/sandbox/regression/gmm.py
64K	./.venv/Lib/site-packages/statsmodels/sandbox/regression/__pycache__/gmm.cpython-312.pyc
64K	./.venv/Lib/site-packages/statsmodels/genmod/tests/results/__pycache__/results_glm_poisson_weights.cpython-312.pyc
64K	./.venv/Lib/site-packages/sklearn/utils/tests/__pycache__/test_estimator_checks.cpython-312.pyc
64K	./.venv/Lib/site-packages/sklearn/tree/_splitter.pyx
64K	./.venv/Lib/site-packages/sklearn/tree/_criterion.pyx
64K	./.venv/Lib/site-packages/sklearn/preprocessing/__pycache__/_encoders.cpython-312.pyc
64K	./.venv/Lib/site-packages/sklearn/neural_network/_multilayer_perceptron.py
64K	./.venv/Lib/site-packages/sklearn/metrics/tests/test_common.py
64K	./.venv/Lib/site-packages/sklearn/metrics/tests/__pycache__/test_score_objects.cpython-312.pyc
64K	./.venv/Lib/site-packages/sklearn/metrics/_regression.py
64K	./.venv/Lib/site-packages/sklearn/inspection/_plot/partial_dependence.py
64K	./.venv/Lib/site-packages/sklearn/impute/tests/test_impute.py
64K	./.venv/Lib/site-packages/sklearn/ensemble/tests/test_forest.py
64K	./.venv/Lib/site-packages/sklearn/ensemble/_hist_gradient_boosting/tests/test_gradient_boosting.py
64K	./.venv/Lib/site-packages/sklearn/_loss/__pycache__
64K	./.venv/Lib/site-packages/sklearn/__pycache__/naive_bayes.cpython-312.pyc
64K	./.venv/Lib/site-packages/scipy/stats/tests/__pycache__/test_axis_nan_policy.cpython-312.pyc
64K	./.venv/Lib/site-packages/scipy/spatial/transform/tests/test_rotation.py
64K	./.venv/Lib/site-packages/scipy/spatial/tests/__pycache__/test_qhull.cpython-312.pyc
64K	./.venv/Lib/site-packages/scipy/sparse/__pycache__/_base.cpython-312.pyc
64K	./.venv/Lib/site-packages/scipy/signal/tests/test_spectral.py
64K	./.venv/Lib/site-packages/scipy/optimize/_shgo.py
64K	./.venv/Lib/site-packages/scipy/optimize/_linprog_util.py
64K	./.venv/Lib/site-packages/scipy/optimize/_linprog_doc.py
64K	./.venv/Lib/site-packages/scipy/optimize/__pycache__/_linprog_util.cpython-312.pyc
64K	./.venv/Lib/site-packages/scipy/linalg/tests/__pycache__/test_matfuncs.cpython-312.pyc
64K	./.venv/Lib/site-packages/scipy/linalg/tests/__pycache__/test_blas.cpython-312.pyc
64K	./.venv/Lib/site-packages/scipy/linalg/_decomp.py
64K	./.venv/Lib/site-packages/scipy/linalg/__pycache__/_decomp.cpython-312.pyc
64K	./.venv/Lib/site-packages/scipy/io/matlab/tests/__pycache__/test_mio.cpython-312.pyc
64K	./.venv/Lib/site-packages/scipy/interpolate/tests/__pycache__/test_rgi.cpython-312.pyc
64K	./.venv/Lib/site-packages/scipy/interpolate/tests/__pycache__/test_polyint.cpython-312.pyc
64K	./.venv/Lib/site-packages/scipy/integrate/tests/__pycache__/test_tanhsinh.cpython-312.pyc
64K	./.venv/Lib/site-packages/scipy/integrate/_ivp/tests/__pycache__/test_ivp.cpython-312.pyc
64K	./.venv/Lib/site-packages/scipy/fft/_basic.py
64K	./.venv/Lib/site-packages/scipy/fft/__pycache__/_basic.cpython-312.pyc
64K	./.venv/Lib/site-packages/pytz/zoneinfo/Pacific
64K	./.venv/Lib/site-packages/pip/_vendor/pygments/unistring.py
64K	./.venv/Lib/site-packages/pip/_vendor/pygments/lexers/__pycache__/_mapping.cpython-312.pyc
64K	./.venv/Lib/site-packages/pandas/tests/resample/__pycache__/test_period_index.cpython-312.pyc
64K	./.venv/Lib/site-packages/pandas/tests/io/excel/test_readers.py
64K	./.venv/Lib/site-packages/pandas/tests/frame/methods/test_replace.py
64K	./.venv/Lib/site-packages/pandas/core/dtypes/cast.py
64K	./.venv/Lib/site-packages/pandas/core/dtypes/__pycache__/cast.cpython-312.pyc
64K	./.venv/Lib/site-packages/pandas/core/arrays/sparse/array.py
64K	./.venv/Lib/site-packages/pandas/core/arrays/interval.py
64K	./.venv/Lib/site-packages/pandas/_libs/tslibs/ccalendar.cp312-win_amd64.pyd
64K	./.venv/Lib/site-packages/numpy/typing/tests/data/pass/random.py
64K	./.venv/Lib/site-packages/numpy/polynomial/chebyshev.py
64K	./.venv/Lib/site-packages/numpy/ma/tests/__pycache__/test_old_ma.cpython-312.pyc
64K	./.venv/Lib/site-packages/numpy/lib/tests/__pycache__/test_loadtxt.cpython-312.pyc
64K	./.venv/Lib/site-packages/numpy/lib/__pycache__/recfunctions.cpython-312.pyc
64K	./.venv/Lib/site-packages/numpy/f2py/rules.py
64K	./.venv/Lib/site-packages/numpy/core/tests/data/umath-validation-set-tanh.csv
64K	./.venv/Lib/site-packages/numpy/core/tests/data/umath-validation-set-tan.csv
64K	./.venv/Lib/site-packages/numpy/core/tests/data/umath-validation-set-sinh.csv
64K	./.venv/Lib/site-packages/numpy/core/tests/data/umath-validation-set-log1p.csv
64K	./.venv/Lib/site-packages/numpy/core/tests/data/umath-validation-set-expm1.csv
64K	./.venv/Lib/site-packages/numpy/core/tests/data/umath-validation-set-cosh.csv
64K	./.venv/Lib/site-packages/numpy/core/tests/data/umath-validation-set-cbrt.csv
64K	./.venv/Lib/site-packages/numpy/core/tests/data/umath-validation-set-arctanh.csv
64K	./.venv/Lib/site-packages/numpy/core/tests/data/umath-validation-set-arctan.csv
64K	./.venv/Lib/site-packages/numpy/core/tests/data/umath-validation-set-arcsinh.csv
64K	./.venv/Lib/site-packages/numpy/core/tests/data/umath-validation-set-arcsin.csv
64K	./.venv/Lib/site-packages/numpy/core/tests/data/umath-validation-set-arccosh.csv
64K	./.venv/Lib/site-packages/numpy/core/tests/data/umath-validation-set-arccos.csv
64K	./.venv/Lib/site-packages/numpy/core/include/numpy/__multiarray_api.h
64K	./.venv/Lib/site-packages/numpy/core/arrayprint.py
64K	./.venv/Lib/site-packages/joblib/test/__pycache__/test_numpy_pickle.cpython-312.pyc
64K	./.venv/Lib/site-packages/jinja2/environment.py
64K	./.venv/Lib/site-packages/itsdangerous/__pycache__
64K	./.venv/Lib/site-packages/dateutil/tz/tz.py
64K	./.venv/Lib/site-packages/dateutil/parser/__pycache__/_parser.cpython-312.pyc
62K	./.venv/Lib/site-packages/tzdata/zoneinfo/Pacific
62K	./.venv/Lib/site-packages/pip/_internal/metadata/importlib
62K	./.venv/Lib/site-packages/numpy/_typing/__pycache__
61K	./.venv/Lib/site-packages/statsmodels/tsa/forecasting/__pycache__
61K	./.venv/Lib/site-packages/statsmodels/stats/tests/results/__pycache__
61K	./.venv/Lib/site-packages/statsmodels/sandbox/nonparametric/tests
61K	./.venv/Lib/site-packages/statsmodels/iolib/tests/results
61K	./.venv/Lib/site-packages/sklearn/metrics/cluster/tests/__pycache__
61K	./.venv/Lib/site-packages/pandas/tests/indexes/base_class/__pycache__
61K	./.venv/Lib/site-packages/pandas/tests/arrays/string_/__pycache__
60K	./data/cambio_by_make_model_combustible.json
60K	./.venv/Lib/site-packages/werkzeug/__pycache__/test.cpython-312.pyc
60K	./.venv/Lib/site-packages/statsmodels/tsa/vector_ar/tests/__pycache__/test_var.cpython-312.pyc
60K	./.venv/Lib/site-packages/statsmodels/tsa/statespace/tests/results/frbny_nowcast/Nowcasting/data/US/2016-07-29.csv
60K	./.venv/Lib/site-packages/statsmodels/tsa/statespace/tests/results/frbny_nowcast/Nowcasting/data/US/2016-06-29.csv
60K	./.venv/Lib/site-packages/statsmodels/tsa/statespace/tests/__pycache__/test_news.cpython-312.pyc
60K	./.venv/Lib/site-packages/statsmodels/tsa/statespace/tests/__pycache__/test_mlemodel.cpython-312.pyc
60K	./.venv/Lib/site-packages/statsmodels/tsa/statespace/__pycache__/dynamic_factor.cpython-312.pyc
60K	./.venv/Lib/site-packages/statsmodels/stats/__pycache__/contingency_tables.cpython-312.pyc
60K	./.venv/Lib/site-packages/statsmodels/nonparametric/linbin.cp312-win_amd64.pyd
60K	./.venv/Lib/site-packages/statsmodels/genmod/tests/results/gee_nested_linear_1.csv
60K	./.venv/Lib/site-packages/statsmodels/genmod/families/family.py
60K	./.venv/Lib/site-packages/statsmodels/duration/hazard_regression.py
60K	./.venv/Lib/site-packages/sklearn/utils/_metadata_requests.py
60K	./.venv/Lib/site-packages/sklearn/utils/__pycache__/_metadata_requests.cpython-312.pyc
60K	./.venv/Lib/site-packages/sklearn/neural_network/__pycache__/_multilayer_perceptron.cpython-312.pyc
60K	./.venv/Lib/site-packages/sklearn/mixture/tests/__pycache__/test_gaussian_mixture.cpython-312.pyc
60K	./.venv/Lib/site-packages/sklearn/metrics/tests/test_pairwise.py
60K	./.venv/Lib/site-packages/sklearn/metrics/__pycache__/_regression.cpython-312.pyc
60K	./.venv/Lib/site-packages/sklearn/linear_model/tests/test_coordinate_descent.py
60K	./.venv/Lib/site-packages/sklearn/inspection/_plot/__pycache__/partial_dependence.cpython-312.pyc
60K	./.venv/Lib/site-packages/sklearn/ensemble/tests/test_gradient_boosting.py
60K	./.venv/Lib/site-packages/sklearn/datasets/tests/__pycache__/test_openml.cpython-312.pyc
60K	./.venv/Lib/site-packages/sklearn/datasets/data/digits.csv.gz
60K	./.venv/Lib/site-packages/sklearn/cluster/tests/__pycache__/test_k_means.cpython-312.pyc
60K	./.venv/Lib/site-packages/scipy-1.13.1.dist-info/METADATA
60K	./.venv/Lib/site-packages/scipy/stats/tests/data/nist_anova/SmLs08.dat
60K	./.venv/Lib/site-packages/scipy/stats/_fit.py
60K	./.venv/Lib/site-packages/scipy/stats/_discrete_distns.py
60K	./.venv/Lib/site-packages/scipy/stats/__pycache__/_sampling.cpython-312.pyc
60K	./.venv/Lib/site-packages/scipy/special/tests/__pycache__/test_orthogonal.cpython-312.pyc
60K	./.venv/Lib/site-packages/scipy/optimize/tests/__pycache__/test__shgo.cpython-312.pyc
60K	./.venv/Lib/site-packages/scipy/optimize/__pycache__/_zeros_py.cpython-312.pyc
60K	./.venv/Lib/site-packages/scipy/optimize/__pycache__/_linprog_doc.cpython-312.pyc
60K	./.venv/Lib/site-packages/scipy/ndimage/_measurements.py
60K	./.venv/Lib/site-packages/scipy/ndimage/__pycache__/_measurements.cpython-312.pyc
60K	./.venv/Lib/site-packages/scipy/io/matlab/_mio_utils.cp312-win_amd64.pyd
60K	./.venv/Lib/site-packages/scipy/interpolate/tests/test_fitpack2.py
60K	./.venv/Lib/site-packages/scipy/fft/_pocketfft/tests/__pycache__/test_basic.cpython-312.pyc
60K	./.venv/Lib/site-packages/pip/_vendor/rich/progress.py
60K	./.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/text.cpython-312.pyc
60K	./.venv/Lib/site-packages/pip/_vendor/resolvelib/__pycache__
60K	./.venv/Lib/site-packages/pip/_vendor/distlib/__pycache__/locators.cpython-312.pyc
60K	./.venv/Lib/site-packages/pandas/util/__pycache__
60K	./.venv/Lib/site-packages/pandas/tests/window/test_rolling.py
60K	./.venv/Lib/site-packages/pandas/tests/tseries/offsets/test_business_hour.py
60K	./.venv/Lib/site-packages/pandas/tests/series/indexing/test_setitem.py
60K	./.venv/Lib/site-packages/pandas/tests/reductions/test_reductions.py
60K	./.venv/Lib/site-packages/pandas/tests/plotting/__pycache__/test_hist_method.cpython-312.pyc
60K	./.venv/Lib/site-packages/pandas/tests/io/xml/test_xml.py
60K	./.venv/Lib/site-packages/pandas/tests/io/pytables/__pycache__/test_store.cpython-312.pyc
60K	./.venv/Lib/site-packages/pandas/tests/io/json/__pycache__/test_ujson.cpython-312.pyc
60K	./.venv/Lib/site-packages/pandas/tests/io/formats/style/test_style.py
60K	./.venv/Lib/site-packages/pandas/tests/io/formats/__pycache__/test_to_html.cpython-312.pyc
60K	./.venv/Lib/site-packages/pandas/tests/indexing/__pycache__/test_indexing.cpython-312.pyc
60K	./.venv/Lib/site-packages/pandas/tests/indexes/test_base.py
60K	./.venv/Lib/site-packages/pandas/tests/indexes/datetimes/test_date_range.py
60K	./.venv/Lib/site-packages/pandas/tests/indexes/datetimes/__pycache__/test_constructors.cpython-312.pyc
60K	./.venv/Lib/site-packages/pandas/tests/groupby/__pycache__/test_reductions.cpython-312.pyc
60K	./.venv/Lib/site-packages/pandas/tests/frame/indexing/__pycache__/test_where.cpython-312.pyc
60K	./.venv/Lib/site-packages/pandas/tests/arithmetic/test_period.py
60K	./.venv/Lib/site-packages/pandas/io/excel/_base.py
60K	./.venv/Lib/site-packages/pandas/io/excel/__pycache__/_base.cpython-312.pyc
60K	./.venv/Lib/site-packages/pandas/errors
60K	./.venv/Lib/site-packages/pandas/core/__pycache__/nanops.cpython-312.pyc
60K	./.venv/Lib/site-packages/numpy-1.26.4.dist-info/METADATA
60K	./.venv/Lib/site-packages/numpy/testing/tests/test_utils.py
60K	./.venv/Lib/site-packages/numpy/polynomial/__pycache__/legendre.cpython-312.pyc
60K	./.venv/Lib/site-packages/numpy/polynomial/__pycache__/laguerre.cpython-312.pyc
60K	./.venv/Lib/site-packages/numpy/polynomial/__pycache__/hermite_e.cpython-312.pyc
60K	./.venv/Lib/site-packages/numpy/polynomial/__pycache__/hermite.cpython-312.pyc
60K	./.venv/Lib/site-packages/numpy/lib/tests/__pycache__/test_recfunctions.cpython-312.pyc
60K	./.venv/Lib/site-packages/numpy/lib/recfunctions.py
60K	./.venv/Lib/site-packages/numpy/core/tests/data/umath-validation-set-sin.csv
60K	./.venv/Lib/site-packages/numpy/core/tests/data/umath-validation-set-exp2.csv
60K	./.venv/Lib/site-packages/numpy/core/tests/data/umath-validation-set-cos.csv
60K	./.venv/Lib/site-packages/numpy/core/tests/__pycache__/test_deprecations.cpython-312.pyc
60K	./.venv/Lib/site-packages/numpy/core/tests/__pycache__/test_arrayprint.cpython-312.pyc
60K	./.venv/Lib/site-packages/numpy/core/multiarray.py
60K	./.venv/Lib/site-packages/jinja2/__pycache__/parser.cpython-312.pyc
60K	./.venv/Lib/site-packages/jinja2/__pycache__/nodes.cpython-312.pyc
60K	./.venv/Lib/site-packages/flask/app.py
60K	./.venv/Lib/site-packages/flask/__pycache__/app.cpython-312.pyc
60K	./.venv/Lib/site-packages/dateutil/parser/_parser.py
60K	./.venv/Lib/site-packages/__pycache__/threadpoolctl.cpython-312.pyc
59K	./.venv/Lib/site-packages/statsmodels/formula
57K	./.venv/Lib/site-packages/statsmodels/robust/tests/results
57K	./.venv/Lib/site-packages/statsmodels/iolib/tests/__pycache__
57K	./.venv/Lib/site-packages/statsmodels/duration/tests/__pycache__
57K	./.venv/Lib/site-packages/sklearn/linear_model/_glm/__pycache__
57K	./.venv/Lib/site-packages/sklearn/externals/_packaging
57K	./.venv/Lib/site-packages/scipy/sparse/linalg/_eigen/arpack/tests
57K	./.venv/Lib/site-packages/scipy/odr/tests
57K	./.venv/Lib/site-packages/pandas/tests/io/parser/dtypes/__pycache__
57K	./.venv/Lib/site-packages/pandas/tests/indexing/interval
57K	./.venv/Lib/site-packages/pandas/tests/extension/decimal/__pycache__
57K	./.venv/Lib/site-packages/pandas/tests/arrays/period
56K	./.venv/Lib/site-packages/tzdata-2024.1.dist-info/RECORD
56K	./.venv/Lib/site-packages/statsmodels/tsa/tests/test_stattools.py
56K	./.venv/Lib/site-packages/statsmodels/tsa/statespace/tests/test_news.py
56K	./.venv/Lib/site-packages/statsmodels/tsa/statespace/dynamic_factor.py
56K	./.venv/Lib/site-packages/statsmodels/tsa/statespace/__pycache__/varmax.cpython-312.pyc
56K	./.venv/Lib/site-packages/statsmodels/tsa/regime_switching/tests/__pycache__/test_markov_regression.cpython-312.pyc
56K	./.venv/Lib/site-packages/statsmodels/tsa/deterministic.py
56K	./.venv/Lib/site-packages/statsmodels/stats/weightstats.py
56K	./.venv/Lib/site-packages/statsmodels/stats/outliers_influence.py
56K	./.venv/Lib/site-packages/statsmodels/stats/libqsturng/qsturng_.py
56K	./.venv/Lib/site-packages/statsmodels/regression/tests/test_regression.py
56K	./.venv/Lib/site-packages/statsmodels/multivariate/factor_rotation/__pycache__
56K	./.venv/Lib/site-packages/statsmodels/genmod/tests/__pycache__/test_glm_weights.cpython-312.pyc
56K	./.venv/Lib/site-packages/statsmodels/discrete/tests/results/results_discrete.py
56K	./.venv/Lib/site-packages/statsmodels/discrete/__pycache__/truncated_model.cpython-312.pyc
56K	./.venv/Lib/site-packages/sklearn/naive_bayes.py
56K	./.venv/Lib/site-packages/sklearn/metrics/tests/test_score_objects.py
56K	./.venv/Lib/site-packages/sklearn/metrics/tests/test_pairwise_distances_reduction.py
56K	./.venv/Lib/site-packages/sklearn/metrics/tests/__pycache__/test_pairwise_distances_reduction.cpython-312.pyc
56K	./.venv/Lib/site-packages/sklearn/metrics/tests/__pycache__/test_common.cpython-312.pyc
56K	./.venv/Lib/site-packages/sklearn/feature_extraction/tests/test_text.py
56K	./.venv/Lib/site-packages/sklearn/ensemble/_hist_gradient_boosting/splitting.pyx
56K	./.venv/Lib/site-packages/sklearn/decomposition/tests/__pycache__/test_pca.cpython-312.pyc
56K	./.venv/Lib/site-packages/sklearn/datasets/tests/test_openml.py
56K	./.venv/Lib/site-packages/sklearn/base.py
56K	./.venv/Lib/site-packages/sklearn/__pycache__/base.cpython-312.pyc
